ID,Pred
2026_1103_1389,0.63696
2026_1103_1390,0.43740
2026_1103_1391,0.84769
2026_1103_1392,0.75777
2026_1103_1393,0.55056
2026_1103_1394,0.64085
2026_1103_1395,0.33628
2026_1103_1396,0.65725
2026_1103_1397,0.26884
2026_1103_1398,0.76157
2026_1103_1399,0.81875
2026_1103_1400,0.42205
2026_1103_1401,0.46997
2026_1103_1402,0.68313
2026_1103_1403,0.31330
2026_1103_1404,0.65373
2026_1103_1405,0.75552
2026_1103_1406,0.62500
2026_1103_1407,0.64772
2026_1103_1408,0.70052
2026_1103_1409,0.53854
2026_1103_1410,0.59462
2026_1103_1411,0.85505
2026_1103_1412,0.64094
2026_1103_1413,0.68076
2026_1103_1414,0.53011
2026_1103_1415,0.80408
2026_1103_1416,0.50841
2026_1103_1417,0.28345
2026_1103_1418,0.80418
2026_1103_1419,0.85182
2026_1103_1420,0.81421
2026_1103_1421,0.73499
2026_1103_1422,0.83288
2026_1103_1423,0.54357
2026_1103_1424,0.67126
2026_1103_1425,0.51305
2026_1103_1426,0.62302
2026_1103_1427,0.85167
2026_1103_1428,0.73577
2026_1103_1429,0.29053
2026_1103_1430,0.61039
2026_1103_1431,0.71624
2026_1103_1433,0.31662
2026_1103_1434,0.68443
2026_1103_1435,0.20021
2026_1103_1436,0.68856
2026_1103_1437,0.33123
2026_1103_1438,0.17281
2026_1103_1439,0.39432
2026_1103_1440,0.85810
2026_1103_1441,0.82955
2026_1103_1442,0.79988
2026_1103_1443,0.72237
2026_1103_1444,0.83068
2026_1103_1447,0.81954
2026_1103_1448,0.46824
2026_1103_1449,0.45254
2026_1103_1450,0.73751
2026_1103_1451,0.75359
2026_1103_1452,0.55205
2026_1103_1453,0.83618
2026_1103_1454,0.81226
2026_1103_1455,0.45983
2026_1103_1456,0.71960
2026_1103_1457,0.54274
2026_1103_1458,0.24407
2026_1103_1459,0.80695
2026_1103_1460,0.72203
2026_1103_1461,0.62987
2026_1103_1462,0.65110
2026_1103_1463,0.48674
2026_1103_1464,0.67514
2026_1103_1465,0.55974
2026_1103_1466,0.82501
2026_1103_1467,0.72638
2026_1103_1468,0.78672
2026_1103_1469,0.80869
2026_1103_1470,0.78700
2026_1103_1471,0.55340
2026_1103_1472,0.66588
2026_1103_1473,0.69172
2026_1103_1474,0.81619
2026_1103_1475,0.78748
2026_1103_1476,0.72987
2026_1103_1477,0.83859
2026_1103_1478,0.82929
2026_1103_1479,0.70258
2026_1103_1480,0.80328
2026_1103_1481,0.81543
2026_1104_1105,0.85508
2026_1104_1106,0.87804
2026_1104_1107,0.88040
2026_1104_1108,0.87389
2026_1104_1110,0.88718
2026_1104_1111,0.81423
2026_1104_1112,0.24098
2026_1104_1113,0.82210
2026_1104_1114,0.86660
2026_1104_1115,0.87789
2026_1104_1116,0.45090
2026_1104_1117,0.87814
2026_1104_1119,0.87653
2026_1104_1120,0.69459
2026_1104_1122,0.83684
2026_1104_1123,0.86436
2026_1104_1124,0.75115
2026_1104_1125,0.73812
2026_1104_1126,0.82766
2026_1104_1127,0.87343
2026_1104_1129,0.79697
2026_1104_1130,0.70953
2026_1104_1131,0.88461
2026_1104_1132,0.77542
2026_1104_1133,0.81154
2026_1104_1135,0.81941
2026_1104_1136,0.86898
2026_1104_1137,0.86680
2026_1104_1138,0.88931
2026_1104_1139,0.78294
2026_1104_1140,0.40736
2026_1104_1141,0.88154
2026_1104_1142,0.86731
2026_1104_1143,0.72496
2026_1104_1144,0.85664
2026_1104_1145,0.87564
2026_1104_1146,0.87132
2026_1104_1148,0.87761
2026_1104_1149,0.80292
2026_1104_1150,0.88316
2026_1104_1151,0.88173
2026_1104_1152,0.88810
2026_1104_1153,0.65405
2026_1104_1154,0.89027
2026_1104_1155,0.62332
2026_1104_1156,0.87974
2026_1104_1157,0.82608
2026_1104_1158,0.80873
2026_1104_1159,0.87134
2026_1104_1160,0.80659
2026_1104_1161,0.83375
2026_1104_1162,0.85031
2026_1104_1163,0.42384
2026_1104_1164,0.88184
2026_1104_1165,0.84166
2026_1104_1166,0.79989
2026_1104_1167,0.87895
2026_1104_1168,0.86381
2026_1104_1169,0.84565
2026_1104_1170,0.87276
2026_1104_1171,0.88204
2026_1104_1172,0.78375
2026_1104_1173,0.73474
2026_1104_1174,0.88115
2026_1104_1175,0.88630
2026_1104_1176,0.88148
2026_1104_1177,0.71196
2026_1104_1178,0.87927
2026_1104_1179,0.87244
2026_1104_1180,0.82624
2026_1104_1181,0.23707
2026_1104_1182,0.81656
2026_1104_1183,0.83754
2026_1104_1184,0.87957
2026_1104_1185,0.82949
2026_1104_1186,0.88035
2026_1104_1187,0.87186
2026_1104_1188,0.81468
2026_1104_1189,0.87112
2026_1104_1190,0.84029
2026_1104_1191,0.88143
2026_1104_1192,0.87509
2026_1104_1193,0.86338
2026_1104_1194,0.80396
2026_1104_1195,0.87436
2026_1104_1196,0.36262
2026_1104_1197,0.86991
2026_1104_1198,0.80749
2026_1104_1199,0.79451
2026_1104_1200,0.71221
2026_1104_1201,0.81813
2026_1104_1202,0.83551
2026_1104_1203,0.77088
2026_1104_1204,0.87336
2026_1104_1205,0.88472
2026_1104_1206,0.76682
2026_1104_1207,0.82443
2026_1104_1208,0.42546
2026_1104_1209,0.86085
2026_1104_1210,0.80816
2026_1104_1211,0.47294
2026_1104_1212,0.82338
2026_1104_1213,0.73342
2026_1104_1214,0.86367
2026_1104_1217,0.80866
2026_1104_1218,0.66725
2026_1104_1219,0.77490
2026_1104_1220,0.75881
2026_1104_1221,0.87985
2026_1104_1222,0.34800
2026_1104_1223,0.88426
2026_1104_1224,0.74863
2026_1104_1225,0.81494
2026_1104_1226,0.88294
2026_1104_1227,0.81597
2026_1104_1228,0.36324
2026_1104_1229,0.73275
2026_1104_1230,0.87104
2026_1104_1231,0.72464
2026_1104_1232,0.84295
2026_1104_1233,0.79452
2026_1104_1234,0.50941
2026_1104_1235,0.52477
2026_1104_1236,0.87718
2026_1104_1237,0.87130
2026_1104_1238,0.87953
2026_1104_1239,0.86479
2026_1104_1240,0.82283
2026_1104_1241,0.87926
2026_1104_1242,0.57205
2026_1104_1243,0.81341
2026_1104_1244,0.85328
2026_1104_1245,0.87228
2026_1104_1246,0.55260
2026_1104_1247,0.84770
2026_1104_1248,0.88492
2026_1104_1249,0.82684
2026_1104_1250,0.85243
2026_1104_1251,0.86163
2026_1104_1252,0.84763
2026_1104_1253,0.86775
2026_1104_1254,0.79492
2026_1104_1255,0.85461
2026_1104_1256,0.82005
2026_1104_1257,0.53914
2026_1104_1258,0.81816
2026_1104_1259,0.87971
2026_1104_1260,0.86740
2026_1104_1261,0.78605
2026_1104_1262,0.86514
2026_1104_1263,0.82190
2026_1104_1264,0.84890
2026_1104_1265,0.71427
2026_1104_1266,0.71121
2026_1104_1267,0.87732
2026_1104_1268,0.86190
2026_1104_1269,0.81692
2026_1104_1270,0.68997
2026_1104_1271,0.86860
2026_1104_1272,0.70963
2026_1104_1273,0.86907
2026_1104_1274,0.48545
2026_1104_1275,0.74820
2026_1104_1276,0.29659
2026_1104_1277,0.43045
2026_1104_1278,0.79152
2026_1104_1279,0.71899
2026_1104_1280,0.80496
2026_1104_1281,0.81317
2026_1104_1282,0.87945
2026_1104_1283,0.86444
2026_1104_1284,0.82862
2026_1104_1285,0.82573
2026_1104_1286,0.84339
2026_1104_1287,0.87340
2026_1104_1288,0.88933
2026_1104_1290,0.86971
2026_1104_1291,0.82957
2026_1104_1292,0.84468
2026_1104_1293,0.83841
2026_1104_1294,0.88595
2026_1104_1295,0.82328
2026_1104_1296,0.87804
2026_1104_1297,0.86112
2026_1104_1298,0.74412
2026_1104_1299,0.86583
2026_1104_1300,0.88639
2026_1104_1301,0.72010
2026_1104_1303,0.87620
2026_1104_1304,0.58404
2026_1104_1305,0.78072
2026_1104_1306,0.87531
2026_1104_1307,0.74460
2026_1104_1308,0.85626
2026_1104_1309,0.87173
2026_1104_1310,0.88822
2026_1104_1311,0.87821
2026_1104_1312,0.87161
2026_1104_1313,0.87463
2026_1104_1314,0.59142
2026_1104_1315,0.88055
2026_1104_1316,0.88017
2026_1104_1317,0.71257
2026_1104_1318,0.86988
2026_1104_1319,0.89119
2026_1104_1320,0.73427
2026_1104_1321,0.77797
2026_1104_1322,0.87687
2026_1104_1323,0.79780
2026_1104_1324,0.87776
2026_1104_1325,0.87423
2026_1104_1326,0.50635
2026_1104_1328,0.61456
2026_1104_1329,0.77571
2026_1104_1330,0.86880
2026_1104_1331,0.87415
2026_1104_1332,0.82524
2026_1104_1333,0.87196
2026_1104_1334,0.81209
2026_1104_1335,0.79997
2026_1104_1336,0.87777
2026_1104_1337,0.86988
2026_1104_1338,0.80319
2026_1104_1339,0.86069
2026_1104_1340,0.70955
2026_1104_1341,0.87947
2026_1104_1342,0.85147
2026_1104_1343,0.84023
2026_1104_1344,0.80836
2026_1104_1345,0.33310
2026_1104_1346,0.78988
2026_1104_1347,0.86331
2026_1104_1348,0.69592
2026_1104_1349,0.86647
2026_1104_1350,0.85316
2026_1104_1351,0.88292
2026_1104_1352,0.87384
2026_1104_1353,0.83376
2026_1104_1354,0.88624
2026_1104_1355,0.86434
2026_1104_1356,0.71519
2026_1104_1357,0.87938
2026_1104_1358,0.79133
2026_1104_1359,0.88683
2026_1104_1360,0.87652
2026_1104_1361,0.73312
2026_1104_1362,0.80207
2026_1104_1363,0.89050
2026_1104_1364,0.86490
2026_1104_1365,0.61258
2026_1104_1367,0.85038
2026_1104_1368,0.87248
2026_1104_1369,0.83574
2026_1104_1370,0.74180
2026_1104_1371,0.73495
2026_1104_1372,0.70811
2026_1104_1373,0.78080
2026_1104_1374,0.60098
2026_1104_1375,0.81935
2026_1104_1376,0.79484
2026_1104_1377,0.88343
2026_1104_1378,0.50750
2026_1104_1379,0.84112
2026_1104_1380,0.85033
2026_1104_1381,0.87909
2026_1104_1382,0.85528
2026_1104_1384,0.88822
2026_1104_1385,0.58605
2026_1104_1386,0.70445
2026_1104_1387,0.52942
2026_1104_1388,0.47743
2026_1104_1389,0.83068
2026_1104_1390,0.80712
2026_1104_1391,0.88369
2026_1104_1392,0.85859
2026_1104_1393,0.79042
2026_1104_1394,0.80967
2026_1104_1395,0.63699
2026_1104_1396,0.84000
2026_1104_1397,0.53511
2026_1104_1398,0.84562
2026_1104_1399,0.86295
2026_1104_1400,0.70381
2026_1104_1401,0.75780
2026_1104_1402,0.84406
2026_1104_1403,0.49961
2026_1104_1404,0.69287
2026_1104_1405,0.84488
2026_1104_1406,0.80937
2026_1104_1407,0.83551
2026_1104_1408,0.84640
2026_1104_1409,0.71537
2026_1104_1410,0.80659
2026_1104_1411,0.87731
2026_1104_1412,0.76463
2026_1104_1413,0.82612
2026_1104_1414,0.71971
2026_1104_1415,0.86900
2026_1104_1416,0.71130
2026_1104_1417,0.53253
2026_1104_1418,0.88557
2026_1104_1419,0.88091
2026_1104_1420,0.84585
2026_1104_1421,0.85637
2026_1104_1422,0.86982
2026_1104_1423,0.75059
2026_1104_1424,0.83448
2026_1104_1425,0.78804
2026_1104_1426,0.67943
2026_1104_1427,0.88159
2026_1104_1428,0.86977
2026_1104_1429,0.46130
2026_1104_1430,0.78484
2026_1104_1431,0.86333
2026_1104_1433,0.49837
2026_1104_1434,0.81725
2026_1104_1435,0.41838
2026_1104_1436,0.83675
2026_1104_1437,0.53765
2026_1104_1438,0.38822
2026_1104_1439,0.75619
2026_1104_1440,0.88666
2026_1104_1441,0.86899
2026_1104_1442,0.88122
2026_1104_1443,0.79705
2026_1104_1444,0.87720
2026_1104_1447,0.88944
2026_1104_1448,0.81717
2026_1104_1449,0.74084
2026_1104_1450,0.85844
2026_1104_1451,0.86962
2026_1104_1452,0.71440
2026_1104_1453,0.88757
2026_1104_1454,0.87443
2026_1104_1455,0.77370
2026_1104_1456,0.82833
2026_1104_1457,0.85179
2026_1104_1458,0.46256
2026_1104_1459,0.87893
2026_1104_1460,0.83243
2026_1104_1461,0.82457
2026_1104_1462,0.84645
2026_1104_1463,0.75491
2026_1104_1464,0.83701
2026_1104_1465,0.64807
2026_1104_1466,0.86510
2026_1104_1467,0.79499
2026_1104_1468,0.88118
2026_1104_1469,0.88438
2026_1104_1470,0.85718
2026_1104_1471,0.68368
2026_1104_1472,0.79987
2026_1104_1473,0.76328
2026_1104_1474,0.87545
2026_1104_1475,0.87486
2026_1104_1476,0.80406
2026_1104_1477,0.88462
2026_1104_1478,0.87511
2026_1104_1479,0.83284
2026_1104_1480,0.85550
2026_1104_1481,0.86946
2026_1105_1106,0.40794
2026_1105_1107,0.46169
2026_1105_1108,0.67484
2026_1105_1110,0.43508
2026_1105_1111,0.21517
2026_1105_1112,0.10376
2026_1105_1113,0.15916
2026_1105_1114,0.39436
2026_1105_1115,0.55069
2026_1105_1116,0.13492
2026_1105_1117,0.21625
2026_1105_1119,0.59505
2026_1105_1120,0.12811
2026_1105_1122,0.26643
2026_1105_1123,0.35840
2026_1105_1124,0.17137
2026_1105_1125,0.15258
2026_1105_1126,0.30086
2026_1105_1127,0.64310
2026_1105_1129,0.13936
2026_1105_1130,0.19548
2026_1105_1131,0.32932
2026_1105_1132,0.20197
2026_1105_1133,0.16127
2026_1105_1135,0.30356
2026_1105_1136,0.55923
2026_1105_1137,0.51652
2026_1105_1138,0.27334
2026_1105_1139,0.15160
2026_1105_1140,0.11826
2026_1105_1141,0.42119
2026_1105_1142,0.38521
2026_1105_1143,0.13305
2026_1105_1144,0.21504
2026_1105_1145,0.49293
2026_1105_1146,0.21445
2026_1105_1148,0.37234
2026_1105_1149,0.39164
2026_1105_1150,0.20793
2026_1105_1151,0.35438
2026_1105_1152,0.65068
2026_1105_1153,0.13232
2026_1105_1154,0.48522
2026_1105_1155,0.13389
2026_1105_1156,0.43386
2026_1105_1157,0.19989
2026_1105_1158,0.24022
2026_1105_1159,0.23457
2026_1105_1160,0.14852
2026_1105_1161,0.31825
2026_1105_1162,0.19584
2026_1105_1163,0.09601
2026_1105_1164,0.68867
2026_1105_1165,0.29189
2026_1105_1166,0.14210
2026_1105_1167,0.51141
2026_1105_1168,0.30866
2026_1105_1169,0.32633
2026_1105_1170,0.41228
2026_1105_1171,0.42398
2026_1105_1172,0.13698
2026_1105_1173,0.14075
2026_1105_1174,0.35875
2026_1105_1175,0.61004
2026_1105_1176,0.26552
2026_1105_1177,0.18727
2026_1105_1178,0.31039
2026_1105_1179,0.23236
2026_1105_1180,0.18092
2026_1105_1181,0.11313
2026_1105_1182,0.17805
2026_1105_1183,0.46071
2026_1105_1184,0.33580
2026_1105_1185,0.33854
2026_1105_1186,0.24963
2026_1105_1187,0.30663
2026_1105_1188,0.25041
2026_1105_1189,0.25947
2026_1105_1190,0.13842
2026_1105_1191,0.32282
2026_1105_1192,0.38964
2026_1105_1193,0.34559
2026_1105_1194,0.15068
2026_1105_1195,0.38961
2026_1105_1196,0.09897
2026_1105_1197,0.47914
2026_1105_1198,0.28148
2026_1105_1199,0.14851
2026_1105_1200,0.20587
2026_1105_1201,0.21117
2026_1105_1202,0.16207
2026_1105_1203,0.15316
2026_1105_1204,0.22773
2026_1105_1205,0.71920
2026_1105_1206,0.14826
2026_1105_1207,0.13127
2026_1105_1208,0.14597
2026_1105_1209,0.41290
2026_1105_1210,0.20138
2026_1105_1211,0.10128
2026_1105_1212,0.41285
2026_1105_1213,0.13329
2026_1105_1214,0.29023
2026_1105_1217,0.19108
2026_1105_1218,0.20335
2026_1105_1219,0.15059
2026_1105_1220,0.17965
2026_1105_1221,0.45728
2026_1105_1222,0.09812
2026_1105_1223,0.39518
2026_1105_1224,0.21759
2026_1105_1225,0.22888
2026_1105_1226,0.34816
2026_1105_1227,0.15576
2026_1105_1228,0.10301
2026_1105_1229,0.14910
2026_1105_1230,0.45526
2026_1105_1231,0.13970
2026_1105_1232,0.26259
2026_1105_1233,0.22686
2026_1105_1234,0.13943
2026_1105_1235,0.09527
2026_1105_1236,0.34160
2026_1105_1237,0.60764
2026_1105_1238,0.65435
2026_1105_1239,0.35823
2026_1105_1240,0.23270
2026_1105_1241,0.22858
2026_1105_1242,0.10627
2026_1105_1243,0.17899
2026_1105_1244,0.18567
2026_1105_1245,0.20395
2026_1105_1246,0.10771
2026_1105_1247,0.24324
2026_1105_1248,0.50687
2026_1105_1249,0.31686
2026_1105_1250,0.32414
2026_1105_1251,0.23408
2026_1105_1252,0.30072
2026_1105_1253,0.44101
2026_1105_1254,0.23319
2026_1105_1255,0.42463
2026_1105_1256,0.17193
2026_1105_1257,0.11713
2026_1105_1258,0.23335
2026_1105_1259,0.39408
2026_1105_1260,0.29564
2026_1105_1261,0.16368
2026_1105_1262,0.35993
2026_1105_1263,0.40092
2026_1105_1264,0.47529
2026_1105_1265,0.16702
2026_1105_1266,0.22792
2026_1105_1267,0.21831
2026_1105_1268,0.31654
2026_1105_1269,0.24556
2026_1105_1270,0.14095
2026_1105_1271,0.62475
2026_1105_1272,0.26701
2026_1105_1273,0.21021
2026_1105_1274,0.11846
2026_1105_1275,0.18734
2026_1105_1276,0.10842
2026_1105_1277,0.09423
2026_1105_1278,0.14924
2026_1105_1279,0.15749
2026_1105_1280,0.17307
2026_1105_1281,0.13222
2026_1105_1282,0.65838
2026_1105_1283,0.29933
2026_1105_1284,0.22757
2026_1105_1285,0.28250
2026_1105_1286,0.22490
2026_1105_1287,0.30553
2026_1105_1288,0.43583
2026_1105_1290,0.77835
2026_1105_1291,0.25703
2026_1105_1292,0.21072
2026_1105_1293,0.17943
2026_1105_1294,0.25548
2026_1105_1295,0.15679
2026_1105_1296,0.63042
2026_1105_1297,0.23019
2026_1105_1298,0.15306
2026_1105_1299,0.49099
2026_1105_1300,0.46154
2026_1105_1301,0.13188
2026_1105_1303,0.33055
2026_1105_1304,0.10805
2026_1105_1305,0.13328
2026_1105_1306,0.52336
2026_1105_1307,0.12393
2026_1105_1308,0.21506
2026_1105_1309,0.37850
2026_1105_1310,0.43931
2026_1105_1311,0.39998
2026_1105_1312,0.47867
2026_1105_1313,0.31381
2026_1105_1314,0.12878
2026_1105_1315,0.37629
2026_1105_1316,0.55483
2026_1105_1317,0.16658
2026_1105_1318,0.50777
2026_1105_1319,0.52168
2026_1105_1320,0.12758
2026_1105_1321,0.13464
2026_1105_1322,0.42220
2026_1105_1323,0.15218
2026_1105_1324,0.24402
2026_1105_1325,0.30217
2026_1105_1326,0.15442
2026_1105_1328,0.15692
2026_1105_1329,0.18783
2026_1105_1330,0.43822
2026_1105_1331,0.41868
2026_1105_1332,0.15140
2026_1105_1333,0.20167
2026_1105_1334,0.14072
2026_1105_1335,0.22404
2026_1105_1336,0.21394
2026_1105_1337,0.40342
2026_1105_1338,0.15612
2026_1105_1339,0.27092
2026_1105_1340,0.17438
2026_1105_1341,0.38077
2026_1105_1342,0.48838
2026_1105_1343,0.31690
2026_1105_1344,0.19607
2026_1105_1345,0.11019
2026_1105_1346,0.21722
2026_1105_1347,0.40871
2026_1105_1348,0.20475
2026_1105_1349,0.28492
2026_1105_1350,0.16320
2026_1105_1351,0.58898
2026_1105_1352,0.21862
2026_1105_1353,0.27818
2026_1105_1354,0.63960
2026_1105_1355,0.29265
2026_1105_1356,0.18322
2026_1105_1357,0.33018
2026_1105_1358,0.18187
2026_1105_1359,0.22410
2026_1105_1360,0.47561
2026_1105_1361,0.13608
2026_1105_1362,0.17322
2026_1105_1363,0.23979
2026_1105_1364,0.23696
2026_1105_1365,0.13855
2026_1105_1367,0.55236
2026_1105_1368,0.52187
2026_1105_1369,0.23329
2026_1105_1370,0.18843
2026_1105_1371,0.12831
2026_1105_1372,0.15403
2026_1105_1373,0.15565
2026_1105_1374,0.12836
2026_1105_1375,0.23048
2026_1105_1376,0.13889
2026_1105_1377,0.44504
2026_1105_1378,0.15933
2026_1105_1379,0.32967
2026_1105_1380,0.35696
2026_1105_1381,0.36634
2026_1105_1382,0.18633
2026_1105_1384,0.58592
2026_1105_1385,0.12074
2026_1105_1386,0.23250
2026_1105_1387,0.13350
2026_1105_1388,0.11443
2026_1105_1389,0.21235
2026_1105_1390,0.14910
2026_1105_1391,0.33562
2026_1105_1392,0.32139
2026_1105_1393,0.15830
2026_1105_1394,0.19098
2026_1105_1395,0.12956
2026_1105_1396,0.16710
2026_1105_1397,0.11801
2026_1105_1398,0.18300
2026_1105_1399,0.39481
2026_1105_1400,0.14233
2026_1105_1401,0.15139
2026_1105_1402,0.26873
2026_1105_1403,0.12031
2026_1105_1404,0.19553
2026_1105_1405,0.22257
2026_1105_1406,0.15919
2026_1105_1407,0.16517
2026_1105_1408,0.30748
2026_1105_1409,0.14750
2026_1105_1410,0.15224
2026_1105_1411,0.48652
2026_1105_1412,0.17736
2026_1105_1413,0.28054
2026_1105_1414,0.16662
2026_1105_1415,0.36453
2026_1105_1416,0.13773
2026_1105_1417,0.10855
2026_1105_1418,0.28059
2026_1105_1419,0.62685
2026_1105_1420,0.20207
2026_1105_1421,0.30032
2026_1105_1422,0.40384
2026_1105_1423,0.14480
2026_1105_1424,0.19473
2026_1105_1425,0.13799
2026_1105_1426,0.18990
2026_1105_1427,0.36064
2026_1105_1428,0.20757
2026_1105_1429,0.12181
2026_1105_1430,0.15159
2026_1105_1431,0.42552
2026_1105_1433,0.14788
2026_1105_1434,0.19482
2026_1105_1435,0.12159
2026_1105_1436,0.28231
2026_1105_1437,0.12438
2026_1105_1438,0.11434
2026_1105_1439,0.14605
2026_1105_1440,0.71029
2026_1105_1441,0.24733
2026_1105_1442,0.69607
2026_1105_1443,0.22249
2026_1105_1444,0.42264
2026_1105_1447,0.49854
2026_1105_1448,0.13132
2026_1105_1449,0.15342
2026_1105_1450,0.20680
2026_1105_1451,0.24003
2026_1105_1452,0.15340
2026_1105_1453,0.28969
2026_1105_1454,0.37164
2026_1105_1455,0.15946
2026_1105_1456,0.18225
2026_1105_1457,0.18071
2026_1105_1458,0.11904
2026_1105_1459,0.22712
2026_1105_1460,0.17645
2026_1105_1461,0.14991
2026_1105_1462,0.20313
2026_1105_1463,0.17063
2026_1105_1464,0.36399
2026_1105_1465,0.19109
2026_1105_1466,0.51170
2026_1105_1467,0.21209
2026_1105_1468,0.28391
2026_1105_1469,0.21256
2026_1105_1470,0.46021
2026_1105_1471,0.21232
2026_1105_1472,0.16073
2026_1105_1473,0.30569
2026_1105_1474,0.26656
2026_1105_1475,0.53498
2026_1105_1476,0.42521
2026_1105_1477,0.51103
2026_1105_1478,0.44275
2026_1105_1479,0.23963
2026_1105_1480,0.43564
2026_1105_1481,0.42099
2026_1106_1107,0.39939
2026_1106_1108,0.47420
2026_1106_1110,0.29110
2026_1106_1111,0.23314
2026_1106_1112,0.10328
2026_1106_1113,0.17651
2026_1106_1114,0.34484
2026_1106_1115,0.53215
2026_1106_1116,0.11097
2026_1106_1117,0.20379
2026_1106_1119,0.46589
2026_1106_1120,0.15457
2026_1106_1122,0.26358
2026_1106_1123,0.32538
2026_1106_1124,0.17592
2026_1106_1125,0.20556
2026_1106_1126,0.40689
2026_1106_1127,0.56389
2026_1106_1129,0.17232
2026_1106_1130,0.24203
2026_1106_1131,0.33303
2026_1106_1132,0.20920
2026_1106_1133,0.17855
2026_1106_1135,0.25926
2026_1106_1136,0.44361
2026_1106_1137,0.35372
2026_1106_1138,0.21412
2026_1106_1139,0.16980
2026_1106_1140,0.14360
2026_1106_1141,0.39163
2026_1106_1142,0.38215
2026_1106_1143,0.13949
2026_1106_1144,0.29493
2026_1106_1145,0.40870
2026_1106_1146,0.21503
2026_1106_1148,0.41320
2026_1106_1149,0.34274
2026_1106_1150,0.25751
2026_1106_1151,0.34959
2026_1106_1152,0.35169
2026_1106_1153,0.16547
2026_1106_1154,0.39119
2026_1106_1155,0.13682
2026_1106_1156,0.34730
2026_1106_1157,0.23821
2026_1106_1158,0.28512
2026_1106_1159,0.23330
2026_1106_1160,0.21219
2026_1106_1161,0.29645
2026_1106_1162,0.24455
2026_1106_1163,0.12492
2026_1106_1164,0.57079
2026_1106_1165,0.30192
2026_1106_1166,0.15056
2026_1106_1167,0.40838
2026_1106_1168,0.28760
2026_1106_1169,0.28771
2026_1106_1170,0.31775
2026_1106_1171,0.33020
2026_1106_1172,0.17107
2026_1106_1173,0.18179
2026_1106_1174,0.35538
2026_1106_1175,0.57337
2026_1106_1176,0.25668
2026_1106_1177,0.20762
2026_1106_1178,0.30917
2026_1106_1179,0.17758
2026_1106_1180,0.27113
2026_1106_1181,0.10517
2026_1106_1182,0.22057
2026_1106_1183,0.36075
2026_1106_1184,0.29789
2026_1106_1185,0.29256
2026_1106_1186,0.27618
2026_1106_1187,0.33602
2026_1106_1188,0.22315
2026_1106_1189,0.27652
2026_1106_1190,0.18764
2026_1106_1191,0.31565
2026_1106_1192,0.45940
2026_1106_1193,0.29574
2026_1106_1194,0.16515
2026_1106_1195,0.27563
2026_1106_1196,0.10418
2026_1106_1197,0.39810
2026_1106_1198,0.25461
2026_1106_1199,0.17070
2026_1106_1200,0.22944
2026_1106_1201,0.21842
2026_1106_1202,0.28632
2026_1106_1203,0.20048
2026_1106_1204,0.28805
2026_1106_1205,0.50734
2026_1106_1206,0.16796
2026_1106_1207,0.14591
2026_1106_1208,0.14366
2026_1106_1209,0.35806
2026_1106_1210,0.18871
2026_1106_1211,0.10050
2026_1106_1212,0.39516
2026_1106_1213,0.15221
2026_1106_1214,0.32552
2026_1106_1217,0.27656
2026_1106_1218,0.17652
2026_1106_1219,0.15136
2026_1106_1220,0.17274
2026_1106_1221,0.50174
2026_1106_1222,0.11794
2026_1106_1223,0.36373
2026_1106_1224,0.22792
2026_1106_1225,0.21063
2026_1106_1226,0.23271
2026_1106_1227,0.17710
2026_1106_1228,0.10502
2026_1106_1229,0.18300
2026_1106_1230,0.40022
2026_1106_1231,0.16713
2026_1106_1232,0.25586
2026_1106_1233,0.34367
2026_1106_1234,0.16774
2026_1106_1235,0.10259
2026_1106_1236,0.35521
2026_1106_1237,0.50383
2026_1106_1238,0.42769
2026_1106_1239,0.30858
2026_1106_1240,0.30105
2026_1106_1241,0.24213
2026_1106_1242,0.12805
2026_1106_1243,0.16360
2026_1106_1244,0.16966
2026_1106_1245,0.21874
2026_1106_1246,0.10920
2026_1106_1247,0.28753
2026_1106_1248,0.42391
2026_1106_1249,0.28949
2026_1106_1250,0.46097
2026_1106_1251,0.23205
2026_1106_1252,0.32770
2026_1106_1253,0.32927
2026_1106_1254,0.28118
2026_1106_1255,0.32016
2026_1106_1256,0.19915
2026_1106_1257,0.10504
2026_1106_1258,0.26301
2026_1106_1259,0.25572
2026_1106_1260,0.42976
2026_1106_1261,0.15622
